id,fullName,firstName,headline,company,jobTitle,location,profileUrl,email,bio,website,followers,customNotes,linkedinMessage,emailMessage,draftStatus,lastDraftedAt,source,businessCategory,rating,reviewCount,priceRange,phone,address,priorityScore,priorityLevel,websiteStatus,reviewSummary,outreachAngle,whatsappMessage,analysisStatus,lastAnalyzedAt,leadStatus,lastContactedAt,followUpDate,dealValue
bb37228c-c60a-4b52-860f-dc21458a1073,,,,TVISA MIND Design Studio -Luxury Interior Design | Films | Ad Set Design Execution Studio,,,https://www.google.com/maps/search/?api=1&query=TVISA%20MIND%20Design%20Studio%20-Luxury%20Interior%20Design%20%7C%20Films%20%7C%20Ad%20Set%20Design%20Execution%20Studio&query_place_id=ChIJUfzLpR2bAEMRlpq4P8SwVAQ,,,https://www.instagram.com/tvisa_mind,,,,,idle,,maps,Interior designer,,,,,,,,,,,,idle,,new,,,
7d651cae-e1ba-4c53-b5a1-9595055670d8,,,,Little Cherry Cakes & Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Little%20Cherry%20Cakes%20%26%20Cafe&query_place_id=ChIJ-15tlza35zsRzBo4GUoDkwE,,,,,,,,idle,,maps,Cake shop,4.2,77,,+91 97695 01273,"Shop No.125, EVERSHINE MILLENIUM PARADISE PHASE 5-55, 47",,,,,,,idle,,new,,,
8f4e6ae9-b689-4e83-ac96-38c429182b66,,,,Cafe Honeyplum Villa,,Mumbai,https://www.google.com/maps/search/?api=1&query=Cafe%20Honeyplum%20Villa&query_place_id=ChIJRbMX6RG35zsRajTjMVJlgt0,,,,,,,,idle,,maps,Cafe,4.7,3,,+91 70212 48349,"Raj Arcade, 29, near Dmart",,,,,,,idle,,new,,,
8db79748-6bb5-4441-8781-9d61987a77c3,,,,Mumbai Chai Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Mumbai%20Chai%20Cafe&query_place_id=ChIJm0911dC35zsRuF2T6U-C_1M,,,,,,,,idle,,maps,Fast food restaurant,4,4,,,"Jpv pratap palace,Mathuradas road, Narayan Joshi Rd",,,,,,,idle,,new,,,
f2b8b6f7-b6d9-48bd-80bf-68a9634e277f,,,,KUMAR'S CAFE,,Mumbai,https://www.google.com/maps/search/?api=1&query=KUMAR'S%20CAFE&query_place_id=ChIJER_djb-x5zsRhWwFPolQ2hw,,,,,,,,idle,,maps,Restaurant,3.9,48,,,,,,,,,,idle,,new,,,
e5b2e80a-eb20-4ffd-b9c7-1253e5c2f6db,,,,Earth Cafe @ Waterfield,,Mumbai,https://www.google.com/maps/search/?api=1&query=Earth%20Cafe%20%40%20Waterfield&query_place_id=ChIJyVc4m77J5zsRgVEr40Ec-Wk,,,http://www.earthcafeindia.com/,,,,,idle,,maps,Cafe,4.6,4124,,+91 98198 28989,"Durga Chambers, Waterfield Road, above Pernia's Pop Up MEN",,,,,,,idle,,new,,,
db0550db-5b71-4cdf-afd7-5b82f54bb84c,,,,CA CAFE,,Mumbai,https://www.google.com/maps/search/?api=1&query=CA%20CAFE&query_place_id=ChIJfYlfUnTJ5zsR0rHn3jVBF1k,,,,,,,,idle,,maps,Restaurant,4.8,63,,+91 72087 82919,"CA Cafe, 47, Tilak Nagar Railway Station Rd",,,,,,,idle,,new,,,
d01de223-2405-4cc0-9ecc-2a12ada89d91,,,,Brewholiks Cafe - Chembur,,Mumbai,https://www.google.com/maps/search/?api=1&query=Brewholiks%20Cafe%20-%20Chembur&query_place_id=ChIJybSmYHHH5zsRFsA2yHdN2b8,,,,,,,,idle,,maps,Cafe,5,21,,+91 81048 47642,"Narayan Gajanan Acharya Marg, opposite to Shree Krishna Juice Centre",,,,,,,idle,,new,,,
657cfc52-86cf-48f7-b52f-a9f717c006b6,,,,"Livspace - Interior Design Studio, Borivali",,Mumbai,https://www.google.com/maps/search/?api=1&query=Livspace%20-%20Interior%20Design%20Studio%2C%20Borivali&query_place_id=ChIJw_ydpfLO5zsRDfZBQx7B3eo,,,https://www.livspace.com/in/interiors/mumbai/borivali?utm_medium=GMB&utm_source=wb_borivali,,,,,idle,,maps,Interior designer,4.7,13762,,+91 80 4775 9131,"CHS LTD, Shiv Shrushti, 9, New Link Rd",,,,,,,idle,,new,,,
175e2df2-a0c7-4db2-be9b-d20bfa706b54,,,,Kayko Terrace Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Kayko%20Terrace%20Cafe&query_place_id=ChIJryF_K0bH5zsRPfM0kGXerr8,,,,,,,,idle,,maps,Cafe,4.4,196,,+91 83319 55000,"2nd floor, Amul commercial society Ltd E, Rd No. 1, opp. BMC Office",,,,,,,idle,,new,,,
dbdc8f17-095c-4f35-a7ba-75942af2af9d,,,,The Mumbai Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20Mumbai%20Cafe&query_place_id=ChIJq9YSYPDF5zsROXuU5T0v1SY,,,,,,,,idle,,maps,Restaurant,4.9,32,,+91 99877 59269,"Phase - 1, Kukreja Compound, Shree Sai Samarth CHS, Bld. No: 30, Shop No: 11, Mhada Colony Rd, near Ambedkar School",,,,,,,idle,,new,,,
290573b1-2b0b-4fb5-9c94-1ab89848ff52,,,,"""Masti Bites"" Cafe - Kandivali West",,Mumbai,https://www.google.com/maps/search/?api=1&query=%22Masti%20Bites%22%20Cafe%20-%20Kandivali%20West&query_place_id=ChIJN5Zwcpi35zsRj-2f24D1i10,,,https://masti-bites.localo.site/#,,,,,idle,,maps,Cafe,4.7,7,,+91 86557 29255,"Dosti Oro 67, C19 dosti oro , C19 , Bandar Pakhadi Rd,Kandivali,RdKandivali,Kandivali west , Mumbai <Maharashtra",,,,,,,idle,,new,,,
63e5fad0-3a33-4c90-85e2-dbf4acb2390c,,,,The Bread Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20Bread%20Bar&query_place_id=ChIJaVYDZcvH5zsR1mNv1fch8S8,,,https://linktr.ee/thebreadbar?fbclid=PAAaaAXfPYmux_4Rw5vusooQJ8RHFpTGdqM81o7GXDhogcPRAT7jMmu70uUqc,,,,,idle,,maps,Cafe,4.2,975,,+91 89284 82554,"Unit No. 2 and 3, Shah Industrial Estate",,,,,,,idle,,new,,,
6ed42605-03a4-4566-9745-7d5a33dee2ef,,,,Gracias Granny Mexican Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Gracias%20Granny%20Mexican%20Cafe&query_place_id=ChIJuW5AHwrJ5zsR7jTRgSBTe-c,,,https://graciasgranny.com/,,,,,idle,,maps,Cafe,4.7,1561,,+91 88283 37133,"1 and 5, Gayatri Building, Shop number, Plot number 202, Station Avenue Road",,,,,,,idle,,new,,,
249f0a14-d301-4f52-a338-576e002b9e94,,,,Bloom Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Bloom%20Cafe&query_place_id=ChIJ2fNE9izH5zsRJL0K3UtnSaA,,,https://www.instagram.com/bloomcafe88/profilecard/?igsh=bjQ5YXBob3ZqbXkw,,,,,idle,,maps,Cafe,4.7,655,,+91 83560 78806,"Shop 4, Bldg no 5, Matruchaya C.H.S, opposite Universal school",,,,,,,idle,,new,,,
f9bbc466-5d7d-4d5c-aff8-ec8cc5800e26,,,,Kiyora Spa,,,https://www.google.com/maps/search/?api=1&query=Kiyora%20Spa&query_place_id=ChIJz9LIRLix5zsREE5dP837lcY,,,,,,,,idle,,maps,Spa,4.3,45,,084229 03351,,,,,,,,idle,,new,,,
f11656d5-54b0-4ad1-9363-b863e00dd5fe,,,,The Jungle Family Restaurant and Party Hall,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20Jungle%20Family%20Restaurant%20and%20Party%20Hall&query_place_id=ChIJA20ZjR2x5zsR7uPdd23eAWM,,,,,,,,idle,,maps,Family restaurant,4.7,2411,,+91 89765 75260,"Holy Cross Rd, opposite Borivali Banjara",,,,,,,idle,,new,,,
7b0e5a74-ce40-462f-b106-092d2b7c36cf,,,,Bombay Boba,,Mumbai,https://www.google.com/maps/search/?api=1&query=Bombay%20Boba&query_place_id=ChIJZeRtwpi35zsRZQUrio7VmwE,,,,,,,,idle,,maps,Cafe,4.5,125,,+91 85913 39606,"Shop No 2, Swami Vivekanand Rd, near Jari Mari Temple",,,,,,,idle,,new,,,
4823937f-96d7-40d1-88da-c88ae07fe2d1,,,,Royale Master Chef Finedine & Banquet,,Mumbai,https://www.google.com/maps/search/?api=1&query=Royale%20Master%20Chef%20Finedine%20%26%20Banquet&query_place_id=ChIJ9RVsov2w5zsRN6vOKA7XhgI,,,https://www.royalemasterchef.com/,,,,,idle,,maps,Fine dining restaurant,4.3,4300,,+91 84339 79767,"B, Kandarpada Rd",,,,,,,idle,,new,,,
ae555740-9de2-43ce-9c7e-63b258da889d,,,,Heaven's Gaming Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Heaven's%20Gaming%20Cafe&query_place_id=ChIJGXuEmR6x5zsR8L7A-fsv3Ts,,,,,,,,idle,,maps,Internet cafe,4.6,112,,+91 97693 02371,"HEAVEN’S GAMING CAFE, SHOP NO-13, VENUS CO-OP HOUSING SOCIETY LIMITED, near JOGGERS PARK",,,,,,,idle,,new,,,
636f7dbc-0536-4ef8-b0d0-8f64fbce4cbc,,,,First We Vibe Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=First%20We%20Vibe%20Cafe&query_place_id=ChIJkwSQ2gCx5zsRs7dW9sG4n1I,,,,,,,,idle,,maps,Cafe,4.5,35,,+91 93246 06856,"Metro Station Ic Colony, Avirahi Homes, 8, New Link Rd, near mandapeshwar",,,,,,,idle,,new,,,
980494ca-5ba6-4ff5-8873-8b0527b8877b,,,,Cafe Taarush,,Mumbai,https://www.google.com/maps/search/?api=1&query=Cafe%20Taarush&query_place_id=ChIJFcJP2vqx5zsRrkXFuR1HY7k,,,,,,,,idle,,maps,Cafe,4.4,50,,+91 77381 01121,"Shop no.1, New Aashiana View CHSL",,,,,,,idle,,new,,,
bdcd3669-3338-47b2-9c2a-3bb1e9b098a2,,,,Recess cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Recess%20cafe&query_place_id=ChIJKRQGt_u35zsRadVRu02H5jg,,,,,,,,idle,,maps,Cafe,4.3,53,,+91 83699 17737,,,,,,,,idle,,new,,,
12e6d6d7-3ba8-4acd-b359-65947186eb06,,,,Greg’s Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Greg%E2%80%99s%20Cafe&query_place_id=ChIJeXqTdMzH5zsRmqpAzwJ6NmU,,,https://wa.me/message/O3APR6OFGSRQO1,,,,,idle,,maps,Cafe,4.6,276,,+91 87798 48189,"Shop No. 102, 1st Floor, Yash Signature, the main road, opp. Telecom Factory Road",,,,,,,idle,,new,,,
2c8342cf-88f5-4216-8de8-6e1ed5d1fdb8,,,,Bombay to Barcelona Library Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Bombay%20to%20Barcelona%20Library%20Cafe&query_place_id=ChIJyVuxEwDJ5zsRA21-SbvyQg4,,,http://www.iambecauseofyou.com/,,,,,idle,,maps,Coffee shop,4.7,26,,+91 81086 46788,"Title Waves, St Paul media Complex, Rd Number 24, opp. Duruelo Convent High School",,,,,,,idle,,new,,,
07da39e7-1491-47fa-a86d-8d29ec0262d8,,,,Mira's Veg Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Mira's%20Veg%20Restaurant&query_place_id=ChIJF35mmiO35zsRmZ6noLo2m3c,,,https://zomato.onelink.me/xqzv/gpejaznh,,,,,idle,,maps,Restaurant,4.2,2612,,+91 77000 32115,"Shop No, Krishna Palace, A-WING, 1 To 4, Thakur Complex Rd",,,,,,,idle,,new,,,
04a09613-cc38-4e16-9436-1fab949b1278,,,,A1 Interior Designer,,Mumbai,https://www.google.com/maps/search/?api=1&query=A1%20Interior%20Designer&query_place_id=ChIJN2FUchbH5zsRB5IVkqFsH78,,,,,,,,idle,,maps,Interior designer,5,6,,,"C1 plotno, 32, Rd Number 4",,,,,,,idle,,new,,,
89c3d2ab-b523-4209-b43b-7e8bcbf835bd,,,,VividArch Architects & Interior Designers,,Mumbai,https://www.google.com/maps/search/?api=1&query=VividArch%20Architects%20%26%20Interior%20Designers&query_place_id=ChIJ8fAFEGfJ5zsRg8awvsghLz8,,,"https://www.google.com/search?q=VividArch+Architects+&+Interior+Designers&ludocid=4552894894371292803&ibp=gwp;0,7&source=g.page.m._#lpg=cid:CgIgAQ%3D%3D",,,,,idle,,maps,Interior designer,5,10,,+91 99300 30042,"56, 2574, Sanman chs",,,,,,,idle,,new,,,
ebf41835-f2a3-4e44-a7cd-a02786bfb058,,,,Sakhi Interior Designer,,Mumbai,https://www.google.com/maps/search/?api=1&query=Sakhi%20Interior%20Designer&query_place_id=ChIJ-Vz4nlKx5zsRMEeZcmPnLHE,,,http://www.sakhinterior.com/,,,,,idle,,maps,Interior designer,5,1,,,,,,,,,,idle,,new,,,
eafe5276-a9c9-457c-bf40-c7b69d3f838d,,,,Sparkling Smiles Dental Clinic,,Mumbai,https://www.google.com/maps/search/?api=1&query=Sparkling%20Smiles%20Dental%20Clinic&query_place_id=ChIJFz1yw5LJ5zsR97PQpyZ9BiI,,,,,,,,idle,,maps,Dental clinic,,,,+91 98190 42862,"39a, CG Rd",,,,,,,idle,,new,,,
5d6a8f92-e35a-463b-a1c8-5740a769066d,,,,Dr.Cheryl Dental Clinic,,Mumbai,https://www.google.com/maps/search/?api=1&query=Dr.Cheryl%20Dental%20Clinic&query_place_id=ChIJx_bPWXLJ5zsRjxI0rVn64I8,,,,,,,,idle,,maps,Dental clinic,4,5,,,Kaypee Mansion,,,,,,,idle,,new,,,
317f8402-87d4-40e0-a436-10d8069c676a,,,,"Bhumi Saglani Design Studio – Luxury Residential & Office Interior Designer in Borivali West, Mumbai",,Mumbai,https://www.google.com/maps/search/?api=1&query=Bhumi%20Saglani%20Design%20Studio%20%E2%80%93%20Luxury%20Residential%20%26%20Office%20Interior%20Designer%20in%20Borivali%20West%2C%20Mumbai&query_place_id=ChIJ-98RmFmx5zsRxJUHFwt_r-w,,,https://www.interiordesignindia.in/?utm_source=google_map&utm_medium=gmb&utm_campaign=gmb_link,,,,,idle,,maps,Interior designer,4.9,42,,+91 99209 00291,"9th Floor, Techno It Park, Interior Design India - Bhumi Saglani 912, New Link Rd, next to Eskay Resort",,,,,,,idle,,new,,,
eea48d52-2381-49ab-82b2-c992b5044a94,,,,Happy Smiles -A Family Dental Care,,Mumbai,https://www.google.com/maps/search/?api=1&query=Happy%20Smiles%20-A%20Family%20Dental%20Care&query_place_id=ChIJ2esecg_H5zsRx5m7qyTGZr8,,,,,,,,idle,,maps,Dental clinic,4.9,86,,+91 89769 27436,"Shop No. 57/A, Flat no 2, next to Janakalyan Bank",,,,,,,idle,,new,,,
18d139ef-5d94-4e50-9ded-e00f0409fb8e,,,,Matrix gaming zone cafe Kandivali west,,Mumbai,https://www.google.com/maps/search/?api=1&query=Matrix%20gaming%20zone%20cafe%20Kandivali%20west&query_place_id=ChIJZTeoSPC35zsRZhdnWG6YCbs,,,https://www.instagram.com/matrixgamingzone07?igsh=YmZzODNlcmRhaXVx,,,,,idle,,maps,Internet cafe,4.7,80,,+91 96195 75228,"Shop 7, Dhavalgiri building, Jamnadas adukia, junction, Swami Vivekanand Rd",,,,,,,idle,,new,,,
e0538d5f-98ec-46ac-ae3b-4e3b1d873d6b,,,,Oral Treat dental clinic,,Mumbai,https://www.google.com/maps/search/?api=1&query=Oral%20Treat%20dental%20clinic&query_place_id=ChIJ-dxd-x7G5zsRppFf5bn8oSQ,,,http://www.oraltreat.in/,,,,,idle,,maps,Dental clinic,5,94,,+91 70214 77604,"4th Floor, Pure Gold, 406, N.G. Acharya Marg, opp. Saroj Sweets, near Chembur",,,,,,,idle,,new,,,
57f7f596-ef13-4cb8-bda3-53a76a5ee87d,,,,Helly and Chilly Cafe The white wolf cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Helly%20and%20Chilly%20Cafe%20The%20white%20wolf%20cafe&query_place_id=ChIJ49xs_lq35zsR7_6BzAo1ugI,,,,,,,,idle,,maps,Cafe,4.5,69,,+91 77189 94987,"Shop no. 13A, Shripal Nagar, opp. Malpani ground",,,,,,,idle,,new,,,
26c8c0ae-b9b7-4b5f-9445-37dc25b6979d,,,,Criolo Dessert Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Criolo%20Dessert%20Cafe&query_place_id=ChIJo86sCky35zsRBFoknW6riWU,,,,,,,,idle,,maps,Cafe,4.6,38,,+91 83697 35149,"Recreation Club, Shop No. 1, Jai Shrinath Niwas, Shantilal Modi Rd, opp. Kandivali",,,,,,,idle,,new,,,
d9e8c993-8b4b-4468-8551-b81da19813c1,,,,MAHAVIR CAFE (SutoCafe),,Mumbai,https://www.google.com/maps/search/?api=1&query=MAHAVIR%20CAFE%20(SutoCafe)&query_place_id=ChIJk-FCuWm35zsRRrYU4gsmeCY,,,https://sutocafe.com/,,,,,idle,,maps,Cafe,4.3,66,,+91 99875 81710,"Shop no 18 , Rangoli, 6V4F+M6F Vasant Utsav, Thakur Wadi, Franchisee Outlet: Mahavir Cafe, 8",,,,,,,idle,,new,,,
29199edd-ddb0-448c-b460-7268b4f3e485,,,,Saisha Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Saisha%20Cafe&query_place_id=ChIJf0FNLADH5zsREEdPmnXjhcc,,,https://www.instagram.com/saisha_cafe?igsh=MXNyajZ0N2JsMG13eQ==,,,,,idle,,maps,Coffee shop,4.9,97,,+91 72081 29050,,,,,,,,idle,,new,,,
f00b2f83-636b-4a18-b483-047c318b36d0,,,,Electrician Parvez Interior Design,,Mumbai,https://www.google.com/maps/search/?api=1&query=Electrician%20Parvez%20Interior%20Design&query_place_id=ChIJp_M1bovFwAAR8aHes5U1e64,,,https://pkelectricals.in/,,,,,idle,,maps,Electrician,5,5,,+91 72080 96520,,,,,,,,idle,,new,,,
5f7625bd-155c-4aae-ad47-ea213a65e524,,,,Dr Zubin's Dental Clinic,,Mumbai,https://www.google.com/maps/search/?api=1&query=Dr%20Zubin's%20Dental%20Clinic&query_place_id=ChIJnZKhPUHJ5zsRYTygjvK_cE8,,,,,,,,idle,,maps,Dental clinic,4.3,27,,+91 22 2640 9903,"Ground Floor, Hill View apartment, 4 B, Hill Rd",,,,,,,idle,,new,,,
f4f7823a-06ae-4fe1-be1c-9695e3a181ff,,,,Dr Vajarekar’s Multispeciality Dental Clinic and Orthodontic Care Centre ( Abhi-Gaury Dental Clinic),,Mumbai,https://www.google.com/maps/search/?api=1&query=Dr%20Vajarekar%E2%80%99s%20Multispeciality%20Dental%20Clinic%20and%20Orthodontic%20Care%20Centre%20(%20Abhi-Gaury%20Dental%20Clinic)&query_place_id=ChIJPUXG2sTF5zsRdKOfrlEyDWg,,,,,,,,idle,,maps,Dentist,4.6,43,,+91 98690 22096,VN Purav Rd,,,,,,,idle,,new,,,
3521045f-f193-44f6-9534-7276e41be3f5,,,,Gadkaris Dental Clinic,,Mumbai,https://www.google.com/maps/search/?api=1&query=Gadkaris%20Dental%20Clinic&query_place_id=ChIJKZKSgZXH5zsRD0S-VtcSMJc,,,https://gadkarisclinic.com/,,,,,idle,,maps,Dental clinic,5,170,,+91 98330 43374,"Glamcent, 502, Central Ave Rd, above IDFC Bank",,,,,,,idle,,new,,,
b1866153-cf28-459d-ba5a-7f0988adb4cb,,,,Avantika Chennai Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Avantika%20Chennai%20Cafe&query_place_id=ChIJQXMrOX-35zsROs9Zwft5w3Y,,,,,,,,idle,,maps,Tiffin center,4.4,192,,+91 99204 06565,,,,,,,,idle,,new,,,
a3556136-709b-4b51-9458-b713856bd1c0,,,,Suto Coffee (Cafe) - Mahavir Nagar (Kandivali West),,Mumbai,https://www.google.com/maps/search/?api=1&query=Suto%20Coffee%20(Cafe)%20-%20Mahavir%20Nagar%20(Kandivali%20West)&query_place_id=ChIJ5VCB6RK35zsRhYrmAuFIOZY,,,,,,,,idle,,maps,Cafe,4.7,78,,+91 98210 40688,"Shop No. 7, ICON Heights, Boraspada Rd, next to MAXUS Cakes",,,,,,,idle,,new,,,
4bcacaa2-5321-4b4b-9d53-448824fc08cc,,,,The Momo's Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20Momo's%20Cafe&query_place_id=ChIJv8vctte35zsRCyRAQwg8WaE,,,,,,,,idle,,maps,Cafe,5,112,,+91 99300 02297,"shop no 05, sector 03, opp. Dominos Pizza",,,,,,,idle,,new,,,
1816c5d1-1da3-4f96-a5cc-ab80c4cdecba,,,,SolHaus Coffee,,Mumbai,https://www.google.com/maps/search/?api=1&query=SolHaus%20Coffee&query_place_id=ChIJnS-KKgCx5zsRogVswwZk1y4,,,,,,,,idle,,maps,Coffee shop,4.8,342,,+91 84540 33772,"Shop 1, OM HEMGIRI CHS, Sant Dnyaneshwar Rd",,,,,,,idle,,new,,,
1daa1889-ff47-4085-b9fc-dbe273ca635c,,,,SLOW Café,,Mumbai,https://www.google.com/maps/search/?api=1&query=SLOW%20Caf%C3%A9&query_place_id=ChIJndi1MwC35zsRUdHsy5X0ra8,,,,,,,,idle,,maps,Coffee shop,4.1,424,,+91 90049 28558,4,,,,,,,idle,,new,,,
450cae88-1336-4a96-944b-9720f45153a2,,,,Modern Home Interior Designer - Best Interior Designer in Mumbai/vashi/navi Mumbai | Top Interior Decorator in Mumbai/vashi,,Mumbai,https://www.google.com/maps/search/?api=1&query=Modern%20Home%20Interior%20Designer%20-%20Best%20Interior%20Designer%20in%20Mumbai%2Fvashi%2Fnavi%20Mumbai%20%7C%20Top%20Interior%20Decorator%20in%20Mumbai%2Fvashi&query_place_id=ChIJuwZoTkbH5zsRjapOKn_4CzU,,,,,,,,idle,,maps,Interior designer,5,1,,+91 80976 86236,"Matang Rushi Nagar, 20 Feet Road",,,,,,,idle,,new,,,
a7d9b00b-41db-40a2-b69c-f36324a7563d,,,,Cafe Old Friends Chembur,,Mumbai,https://www.google.com/maps/search/?api=1&query=Cafe%20Old%20Friends%20Chembur&query_place_id=ChIJ5W6CBQbH5zsRhvEEakieSpY,,,https://magicpin.in/Mumbai/Chembur/Restaurant/Cafe-Old-Friends/store/bab3c4/?utm_source=gbp,,,,,idle,,maps,Restaurant,4.9,86,,+91 88559 88779,"shop No 26, Pink Corner, Nichaldas Market",,,,,,,idle,,new,,,
fd1e8bb6-f52c-4827-afb0-af7aa75fa0b2,,,,Third Wave Coffee,,Mumbai,https://www.google.com/maps/search/?api=1&query=Third%20Wave%20Coffee&query_place_id=ChIJk6dlssex5zsRpacOp3msk6M,,,https://www.thirdwavecoffeeroasters.com/,,,,,idle,,maps,Cafe,4.7,1930,,+91 80500 03585,"Final Plot No 90, B Wing, Shop No 4-5, Ground Floor, Floor, Emerald",,,,,,,idle,,new,,,
924df2d3-8bcb-402a-9ccc-b9babda7ae44,,,,A2 The Designers Studio,,Mumbai,https://www.google.com/maps/search/?api=1&query=A2%20The%20Designers%20Studio&query_place_id=ChIJQd91DJPJ5zsRfIBJmRM6Xk8,,,,,,,,idle,,maps,Interior designer,4.9,55,,+91 77009 46122,,,,,,,,idle,,new,,,
b4e88268-bb23-4538-9522-29c1bbf6e0ce,,,,Simply Gaming - The Ultimate Gaming Café in Kandivali,,Mumbai,https://www.google.com/maps/search/?api=1&query=Simply%20Gaming%20-%20The%20Ultimate%20Gaming%20Caf%C3%A9%20in%20Kandivali&query_place_id=ChIJgdA3Yqq35zsRvzm_HD3xto0,,,https://www.simplygaming.in/,,,,,idle,,maps,Internet cafe,4.7,360,,+91 99877 94974,"GP-23, Second Floor, Raghuleela Mega Mall, Boraspada Rd, near Poisar",,,,,,,idle,,new,,,
43b9c1be-4cb4-486b-ba32-b78f1077d5ff,,,,"Le Cafe | Best European Cafe in Chembur, Mumbai",,Mumbai,https://www.google.com/maps/search/?api=1&query=Le%20Cafe%20%7C%20Best%20European%20Cafe%20in%20Chembur%2C%20Mumbai&query_place_id=ChIJg3iJeXfH5zsRQzQnlXS0qwk,,,https://le-cafe-best-european-cafe-in-chembur-mu.usemaxapp.com/,,,,,idle,,maps,Cafe,4.4,3444,,+91 22 6709 9977,"Jewel of chembur, Rd No. 1, opp. Bmc OFFice, near Natraj Cinema",,,,,,,idle,,new,,,
da6a7087-646a-4ade-a5a2-bf10367c3ee3,,,,Createfo'em - Best Interior Designer in Mumbai,,Mumbai,https://www.google.com/maps/search/?api=1&query=Createfo'em%20-%20Best%20Interior%20Designer%20in%20Mumbai&query_place_id=ChIJ3asvmUPJ5zsRlYKvRNyygRk,,,https://createfoem.com/,,,,,idle,,maps,Interior designer,,,,,"Office no. 32, 3rd floor, Deccan Court, Swami Vivekanand Rd, beside movie time suburbia",,,,,,,idle,,new,,,
1dc51915-9256-4c7d-9797-dc71df2286de,,,,R Hapi Restaurant Mira Road,,Mira Bhayandar,https://www.google.com/maps/search/?api=1&query=R%20Hapi%20Restaurant%20Mira%20Road&query_place_id=ChIJjzyTA0Cx5zsRZ0HwLW-hnzA,,,https://rhapibrewingcompany.com/,,,,,idle,,maps,Restaurant,4.5,3245,,+91 81048 03915,Penkarpada Rd,,,,,,,idle,,new,,,
4d465b7d-63eb-4acd-94b6-93ce68108f3b,,,,Color Cafe - Salon [Estd:. 2006],,Mumbai,https://www.google.com/maps/search/?api=1&query=Color%20Cafe%20-%20Salon%20%5BEstd%3A.%202006%5D&query_place_id=ChIJp2qtpT_J5zsRW04J4R38nSg,,,https://www.colorcafe.co.in/,,,,,idle,,maps,Beauty Salon,4.9,1321,,+91 80801 26688,"Ground Floor, Kailash Building, 156, Waterfield Road, next to China Gate Restaurant",,,,,,,idle,,new,,,
ba8067f4-fc0c-44c2-b716-d472d668698b,,,,"HomeLane Chembur, Interior Design Studio",,Mumbai,https://www.google.com/maps/search/?api=1&query=HomeLane%20Chembur%2C%20Interior%20Design%20Studio&query_place_id=ChIJyROl7HzH5zsRIZLQMNG2AHg,,,https://www.homelane.com/,,,,,idle,,maps,Interior designer,,,,+91 1800 102 4663,Yash residency,,,,,,,idle,,new,,,
b5ada497-5e40-4221-bd90-7d12c841b0ce,,,,Mahek Homes Interior designer,,,https://www.google.com/maps/search/?api=1&query=Mahek%20Homes%20Interior%20designer&query_place_id=ChIJlZY0p_nF5zsRX1HryYHwz5c,,,http://www.indiamart.com/,,,,,idle,,maps,Interior designer,,,,+91 84509 04160,,,,,,,,idle,,new,,,
a3ee4b13-8712-42ca-a157-5b4b71c8041e,,,,Nityanand Restaurant & Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=Nityanand%20Restaurant%20%26%20Bar&query_place_id=ChIJs2vifMW25zsR18zStCPpO2M,,,https://my.unogreen.in/my-digital-card/VBW9I4,,,,,idle,,maps,Chinese restaurant,4,1027,,+91 22 2967 0314,"Shop No. 1, Mahatma Gandhi Rd",,,,,,,idle,,new,,,
1fa0c344-7aed-4d40-9464-465fa506e07b,,,,Ahilya Dental Clinic,,Mumbai,https://www.google.com/maps/search/?api=1&query=Ahilya%20Dental%20Clinic&query_place_id=ChIJGfsNk3DG5zsRPMZw7Cf07Ss,,,https://www.eka.care/doctor/dr-kumar-mukesh-tarachand-family-dental-surgeon-mumbai?utm_source=gmb&utm_medium=website&utm_campaign=032023,,,,,idle,,maps,Dental clinic,5,5,,+91 91375 00914,"6/233 P.M.G.P Colony mankhurd, mohite patil nagar Sant Rohidas Marg, mankhurd West, Mankhurd",,,,,,,idle,,new,,,
